Shannon	Bovine_meat	Pig_meat	Poultry_meat	Total_meat	Antimicrobial_usage_in_livestock	Chickens	Cattle	Swine	Total_livestock	Economic_level	Pesticides_usage	Soyabeans	Wheat	Maize	Potatoes	Rice	Cattle_N_to_soils	Chickens_N_to_soils	Swine_N_to_soils	GDP_growth	Cattle_manure_N_content	Chickens_manure_N_content	Swine_manure_N_content	Human_population
5.72147	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.65104	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.64833	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.30928	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.82956	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.80867	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
4.96209	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.37361	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.52237	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.5692	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.3002	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.16701	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
7.06212	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.35296	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.10487	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.08408	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.07331	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.85424	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.35879	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.72945	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.70372	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.56972	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.52084	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.70865	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.11595	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.70835	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.08614	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.6146	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
7.13079	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.13793	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.90485	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.08707	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.61082	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.42762	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.34438	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.47494	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.65566	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.65736	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
4.41786	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.78483	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.51957	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.84517	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.04924	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.73696	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.91241	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.22177	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
4.62439	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.89454	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.46001	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.79948	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
7.17254	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.87818	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.65439	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.96489	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.48135	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.82683	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
7.03972	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.54082	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
4.26775	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.99835	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
7.00468	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.83909	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.86953	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
7.14005	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.61526	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.907	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
7.14616	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.89246	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.44544	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.02831	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
7.06472	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.79367	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
7.10461	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.72334	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
7.14168	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.8535	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
7.10488	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
7.2246	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.55335	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.17126	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.12532	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.92232	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
2.202	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.98354	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.7559	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.5101	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.27755	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
4.92856	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
4.80502	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.09578	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.47165	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.26437	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
4.87822	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.00329	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.41775	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
3.87535	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.68205	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.64018	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.29843	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.49368	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
5.82964	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
6.71028	12911	109968	41456	164335	392.55467	5182245000.0	63417929	433709796	5679372725	9877.591533	2.17	8415791.0	24268721.0	42158995.0	4760724.0	30460956.0	698257326.9	1287552250.0	1443318567.0	6.74977383	3963704663.0	2374243500.0	1782092607.0	1448928.199
